urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.e_scriptis_incertis:150,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:150
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.e_scriptis_incertis:151,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:151
urn:lofts:fhg.cornelius_alexander_polyhistor.cornelii_alexandri_polyhistoris_fragmenta.e_libro_argumenti_rhetorici:152,urn:cite:lofts:fhg.cornelius_alexander_polyhistor:152
urn:lofts:fhg.alexander_ephesius.alexandri_ephesii_fragmenta.bellum_marsicum.e_libro_primo:1,urn:cite:lofts:fhg.alexander_ephesius:1
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_secundo:1,urn:cite:lofts:fhg.posidonius_apamensis:1
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_secundo:2,urn:cite:lofts:fhg.posidonius_apamensis:2
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_secundo:3,urn:cite:lofts:fhg.posidonius_apamensis:3
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_secundo:4,urn:cite:lofts:fhg.posidonius_apamensis:4
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_tertio:5,urn:cite:lofts:fhg.posidonius_apamensis:5
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_tertio:6,urn:cite:lofts:fhg.posidonius_apamensis:6
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_quarto:7,urn:cite:lofts:fhg.posidonius_apamensis:7
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_quinto:8,urn:cite:lofts:fhg.posidonius_apamensis:8
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_quinto:9,urn:cite:lofts:fhg.posidonius_apamensis:9
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_quinto:10,urn:cite:lofts:fhg.posidonius_apamensis:10
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_septimo:11,urn:cite:lofts:fhg.posidonius_apamensis:11
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_septimo:12,urn:cite:lofts:fhg.posidonius_apamensis:12
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_septimo:13,urn:cite:lofts:fhg.posidonius_apamensis:13
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_septimo:13,urn:cite:lofts:fhg.posidonius_apamensis:13
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_septimo:14,urn:cite:lofts:fhg.posidonius_apamensis:14
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_octavo:15,urn:cite:lofts:fhg.posidonius_apamensis:15
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_undecimo:16,urn:cite:lofts:fhg.posidonius_apamensis:16
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_decimo_quarto:17,urn:cite:lofts:fhg.posidonius_apamensis:17
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_decimo_sexto:18,urn:cite:lofts:fhg.posidonius_apamensis:18
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_decimo_sexto:19,urn:cite:lofts:fhg.posidonius_apamensis:19
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_decimo_sexto:20,urn:cite:lofts:fhg.posidonius_apamensis:20
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_decimo_sexto:21,urn:cite:lofts:fhg.posidonius_apamensis:21
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_secundo:22,urn:cite:lofts:fhg.posidonius_apamensis:22
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_tertio:23,urn:cite:lofts:fhg.posidonius_apamensis:23
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_tertio:24,urn:cite:lofts:fhg.posidonius_apamensis:24
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_tertio:25,urn:cite:lofts:fhg.posidonius_apamensis:25
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_tertio:26,urn:cite:lofts:fhg.posidonius_apamensis:26
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_tertio:27,urn:cite:lofts:fhg.posidonius_apamensis:27
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_tertio:28,urn:cite:lofts:fhg.posidonius_apamensis:28
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_septimo:29,urn:cite:lofts:fhg.posidonius_apamensis:29
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_octavo:30,urn:cite:lofts:fhg.posidonius_apamensis:30
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_octavo:31,urn:cite:lofts:fhg.posidonius_apamensis:31
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_vicesimo_octavo:31,urn:cite:lofts:fhg.posidonius_apamensis:31
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_tricesimo:32,urn:cite:lofts:fhg.posidonius_apamensis:32
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_tricesimo_quarto:33,urn:cite:lofts:fhg.posidonius_apamensis:33
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_tricesimo_sexto:34,urn:cite:lofts:fhg.posidonius_apamensis:34
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libris_incertis:34.a,urn:cite:lofts:fhg.posidonius_apamensis:34.a
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libris_incertis:35,urn:cite:lofts:fhg.posidonius_apamensis:35
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_quadragesimo_quarto:36,urn:cite:lofts:fhg.posidonius_apamensis:36
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_quadragesimo_septimo:37,urn:cite:lofts:fhg.posidonius_apamensis:37
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.e_libro_quadragesimo_nono:38,urn:cite:lofts:fhg.posidonius_apamensis:38
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.pars_altera:39,urn:cite:lofts:fhg.posidonius_apamensis:39
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.pars_altera:40,urn:cite:lofts:fhg.posidonius_apamensis:40
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.historiarum.pars_altera:41,urn:cite:lofts:fhg.posidonius_apamensis:41
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:42,urn:cite:lofts:fhg.posidonius_apamensis:42
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:43,urn:cite:lofts:fhg.posidonius_apamensis:43
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:44,urn:cite:lofts:fhg.posidonius_apamensis:44
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:44,urn:cite:lofts:fhg.posidonius_apamensis:44
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:45,urn:cite:lofts:fhg.posidonius_apamensis:45
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:46,urn:cite:lofts:fhg.posidonius_apamensis:46
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:47,urn:cite:lofts:fhg.posidonius_apamensis:47
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:48,urn:cite:lofts:fhg.posidonius_apamensis:48
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:49,urn:cite:lofts:fhg.posidonius_apamensis:49
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:50,urn:cite:lofts:fhg.posidonius_apamensis:50
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:51,urn:cite:lofts:fhg.posidonius_apamensis:51
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:52,urn:cite:lofts:fhg.posidonius_apamensis:52
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:53,urn:cite:lofts:fhg.posidonius_apamensis:53
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:54,urn:cite:lofts:fhg.posidonius_apamensis:54
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:55,urn:cite:lofts:fhg.posidonius_apamensis:55
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:56,urn:cite:lofts:fhg.posidonius_apamensis:56
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:57,urn:cite:lofts:fhg.posidonius_apamensis:57
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:58,urn:cite:lofts:fhg.posidonius_apamensis:58
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:59,urn:cite:lofts:fhg.posidonius_apamensis:59
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:60,urn:cite:lofts:fhg.posidonius_apamensis:60
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:61,urn:cite:lofts:fhg.posidonius_apamensis:61
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:62,urn:cite:lofts:fhg.posidonius_apamensis:62
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:63,urn:cite:lofts:fhg.posidonius_apamensis:63
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:64,urn:cite:lofts:fhg.posidonius_apamensis:64
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:65,urn:cite:lofts:fhg.posidonius_apamensis:65
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:66,urn:cite:lofts:fhg.posidonius_apamensis:66
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.fragmenta_sedis_incertae:67,urn:cite:lofts:fhg.posidonius_apamensis:67
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:68,urn:cite:lofts:fhg.posidonius_apamensis:68
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:68,urn:cite:lofts:fhg.posidonius_apamensis:68
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:69,urn:cite:lofts:fhg.posidonius_apamensis:69
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:69,urn:cite:lofts:fhg.posidonius_apamensis:69
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:70,urn:cite:lofts:fhg.posidonius_apamensis:70
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:71,urn:cite:lofts:fhg.posidonius_apamensis:71
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:72,urn:cite:lofts:fhg.posidonius_apamensis:72
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:73,urn:cite:lofts:fhg.posidonius_apamensis:73
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:74,urn:cite:lofts:fhg.posidonius_apamensis:74
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:75,urn:cite:lofts:fhg.posidonius_apamensis:75
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:76,urn:cite:lofts:fhg.posidonius_apamensis:76
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:77,urn:cite:lofts:fhg.posidonius_apamensis:77
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:78,urn:cite:lofts:fhg.posidonius_apamensis:78
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:79,urn:cite:lofts:fhg.posidonius_apamensis:79
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:80,urn:cite:lofts:fhg.posidonius_apamensis:80
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:81,urn:cite:lofts:fhg.posidonius_apamensis:81
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:82,urn:cite:lofts:fhg.posidonius_apamensis:82
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:83,urn:cite:lofts:fhg.posidonius_apamensis:83
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:84,urn:cite:lofts:fhg.posidonius_apamensis:84
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:85,urn:cite:lofts:fhg.posidonius_apamensis:85
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:86,urn:cite:lofts:fhg.posidonius_apamensis:86
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:87,urn:cite:lofts:fhg.posidonius_apamensis:87
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:88,urn:cite:lofts:fhg.posidonius_apamensis:88
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:89,urn:cite:lofts:fhg.posidonius_apamensis:89
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:90,urn:cite:lofts:fhg.posidonius_apamensis:90
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:91,urn:cite:lofts:fhg.posidonius_apamensis:91
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:93,urn:cite:lofts:fhg.posidonius_apamensis:93
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:93,urn:cite:lofts:fhg.posidonius_apamensis:93
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:94,urn:cite:lofts:fhg.posidonius_apamensis:94
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:95,urn:cite:lofts:fhg.posidonius_apamensis:95
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:96,urn:cite:lofts:fhg.posidonius_apamensis:96
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:97,urn:cite:lofts:fhg.posidonius_apamensis:97
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:98,urn:cite:lofts:fhg.posidonius_apamensis:98
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:99,urn:cite:lofts:fhg.posidonius_apamensis:99
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:100,urn:cite:lofts:fhg.posidonius_apamensis:100
urn:lofts:fhg.posidonius_apamensis.posidonii_apamensis_fragmenta.de_oceano:101,urn:cite:lofts:fhg.posidonius_apamensis:101
urn:lofts:fhg.lucius_lucullus:,urn:cite:lofts:fhg.lucius_lucullus:
urn:lofts:fhg.marcus_tullius_cicero:,urn:cite:lofts:fhg.marcus_tullius_cicero:
urn:lofts:fhg.asclepiades_myrleanus.asclepiadis_myrleani_fragmenta.de_rebus_bythiniae.e_libro_primo:1,urn:cite:lofts:fhg.asclepiades_myrleanus:1
urn:lofts:fhg.asclepiades_myrleanus.asclepiadis_myrleani_fragmenta.de_rebus_bythiniae.e_libro_decimo:2,urn:cite:lofts:fhg.asclepiades_myrleanus:2
urn:lofts:fhg.asclepiades_myrleanus.asclepiadis_myrleani_fragmenta.de_rebus_bythiniae.e_libro_decimo:3,urn:cite:lofts:fhg.asclepiades_myrleanus:3
urn:lofts:fhg.asclepiades_myrleanus.asclepiadis_myrleani_fragmenta.de_rebus_bythiniae.e_libro_decimo:4,urn:cite:lofts:fhg.asclepiades_myrleanus:4
urn:lofts:fhg.asclepiades_myrleanus.asclepiadis_myrleani_fragmenta.descriptio_gentium_turditaniae:5,urn:cite:lofts:fhg.asclepiades_myrleanus:5
urn:lofts:fhg.asclepiades_myrleanus.asclepiadis_myrleani_fragmenta.descriptio_gentium_turditaniae:6,urn:cite:lofts:fhg.asclepiades_myrleanus:6
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_primo:1,urn:cite:lofts:fhg.asclepiades_tragilensis:1
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_secundo:2,urn:cite:lofts:fhg.asclepiades_tragilensis:2
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_secundo:2,urn:cite:lofts:fhg.asclepiades_tragilensis:2
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_secundo:3,urn:cite:lofts:fhg.asclepiades_tragilensis:3
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_secundo:4,urn:cite:lofts:fhg.asclepiades_tragilensis:4
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_tertio:5,urn:cite:lofts:fhg.asclepiades_tragilensis:5
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_quarto:6,urn:cite:lofts:fhg.asclepiades_tragilensis:6
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_sexto:7,urn:cite:lofts:fhg.asclepiades_tragilensis:7
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_sexto:8,urn:cite:lofts:fhg.asclepiades_tragilensis:8
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_sexto:8,urn:cite:lofts:fhg.asclepiades_tragilensis:8
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libro_sexto:8,urn:cite:lofts:fhg.asclepiades_tragilensis:8
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:9,urn:cite:lofts:fhg.asclepiades_tragilensis:9
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:10,urn:cite:lofts:fhg.asclepiades_tragilensis:10
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:11,urn:cite:lofts:fhg.asclepiades_tragilensis:11
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:12,urn:cite:lofts:fhg.asclepiades_tragilensis:12
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:13,urn:cite:lofts:fhg.asclepiades_tragilensis:13
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:14,urn:cite:lofts:fhg.asclepiades_tragilensis:14
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:15,urn:cite:lofts:fhg.asclepiades_tragilensis:15
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:16,urn:cite:lofts:fhg.asclepiades_tragilensis:16
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:17,urn:cite:lofts:fhg.asclepiades_tragilensis:17
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:18,urn:cite:lofts:fhg.asclepiades_tragilensis:18
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:19,urn:cite:lofts:fhg.asclepiades_tragilensis:19
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:19,urn:cite:lofts:fhg.asclepiades_tragilensis:19
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:20,urn:cite:lofts:fhg.asclepiades_tragilensis:20
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:21,urn:cite:lofts:fhg.asclepiades_tragilensis:21
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:21,urn:cite:lofts:fhg.asclepiades_tragilensis:21
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:22,urn:cite:lofts:fhg.asclepiades_tragilensis:22
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:23,urn:cite:lofts:fhg.asclepiades_tragilensis:23
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:24,urn:cite:lofts:fhg.asclepiades_tragilensis:24
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:25,urn:cite:lofts:fhg.asclepiades_tragilensis:25
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:25,urn:cite:lofts:fhg.asclepiades_tragilensis:25
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:26,urn:cite:lofts:fhg.asclepiades_tragilensis:26
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:27,urn:cite:lofts:fhg.asclepiades_tragilensis:27
urn:lofts:fhg.asclepiades_tragilensis.asclepiadis_tragilensis_fragmenta.tragodumena.e_libris_incertis:28,urn:cite:lofts:fhg.asclepiades_tragilensis:28
urn:lofts:fhg.asclepiades_cyprius:,urn:cite:lofts:fhg.asclepiades_cyprius:
urn:lofts:fhg.asclepiades_arei_filius.asclepiadis_arei_filii_fragmenta.de_demetrio_phalereo:1,urn:cite:lofts:fhg.asclepiades_arei_filius:1
urn:lofts:fhg.asclepiades_mendesius.asclepiadis_mendesii_fragmenta.theologumena:1,urn:cite:lofts:fhg.asclepiades_mendesius:1
urn:lofts:fhg.asclepiades_mendesius.asclepiadis_mendesii_fragmenta.theologumena:2,urn:cite:lofts:fhg.asclepiades_mendesius:2
urn:lofts:fhg.asclepiades_anazarbensis:,urn:cite:lofts:fhg.asclepiades_anazarbensis:
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.historiarum.e_libro_primo:1,urn:cite:lofts:fhg.aristodemus_nysaeensis:1
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.historiarum.e_libro_primo:1,urn:cite:lofts:fhg.aristodemus_nysaeensis:1
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebanae_inscriptiones.e_libro_primo:1,urn:cite:lofts:fhg.aristodemus_nysaeensis:1
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebanae_inscriptiones.e_libro_primo:1,urn:cite:lofts:fhg.aristodemus_nysaeensis:1
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebaica.e_libro_secundo:2,urn:cite:lofts:fhg.aristodemus_nysaeensis:2
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebaica.e_libro_secundo:2,urn:cite:lofts:fhg.aristodemus_nysaeensis:2
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebaica.e_libro_secundo:2,urn:cite:lofts:fhg.aristodemus_nysaeensis:2
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebaica.e_libro_secundo:2.a,urn:cite:lofts:fhg.aristodemus_nysaeensis:2.a
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebaica.e_libro_secundo:3,urn:cite:lofts:fhg.aristodemus_nysaeensis:3
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebaica.e_libro_secundo:4,urn:cite:lofts:fhg.aristodemus_nysaeensis:4
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebaica.e_libro_secundo:5,urn:cite:lofts:fhg.aristodemus_nysaeensis:5
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.thebaica.e_libro_secundo:6,urn:cite:lofts:fhg.aristodemus_nysaeensis:6
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.ridicule_dicta.e_libro_secundo:7,urn:cite:lofts:fhg.aristodemus_nysaeensis:7
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.ridicule_dicta.e_libro_secundo:8,urn:cite:lofts:fhg.aristodemus_nysaeensis:8
urn:lofts:fhg.aristodemus_nysaeensis.aristodemi_nysaeensis_fragmenta.ridicule_dicta.e_libro_secundo:9,urn:cite:lofts:fhg.aristodemus_nysaeensis:9
